coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2041223.5342531782,0.0,0.0,4167.91688420577,0.20460496260720573,-612567.3963739923,-23.082730041180156
USDT,ThunderCore,272171.4668005433,0.0,0.0,0.0,0.0,-29505.845407744986,-9.780598080697942
USDT,Movement,420980.28783780854,0.0,0.0,-415274.3397112524,-49.65883907014784,-634050.1203460942,-60.09780527914156
USDT,Shiden,9856.294857429923,0.0,0.0,0.0,0.0,9856.294857429923,
USDT,Starknet,3591556.5970719745,-50155.862085056026,-1.3772603588990084,-50651.1013152143,-1.390670316183319,-124961.9556294335,-3.362339077753372
USDT,Tron,91908556883.79822,0.0,0.0,452519531.96191406,0.49479459756281263,2074628274.738144,2.3094039266238995
USDT,CORE,2080375.3181865143,-2170.4091239185072,-0.10421903804828087,-34877.500453704735,-1.648857297168174,-128142.996295925,-5.802215696180676
USDT,ApeChain,37038.16216821917,-45.23723554560274,-0.12198783356687137,-191.73480086873315,-0.5150022333608152,-474.5328628607458,-1.2649927243766068
USDT,Peaq,805709.7821392334,-3665.581954181078,-0.4528902307629434,131595.11209386308,19.521176135360808,146970.97108969535,22.310962801103717
USDT,Monad,56213685.16198797,364293.5886265859,0.6522785268807545,-2659574.0649775043,-4.517456821482291,-37414932.049533226,-39.9610003477967
USDT,Aptos,731791181.4030489,-63.8870575428009,-8.730229823598662e-06,-244930202.70970535,-25.07677283345219,-134963611.66076124,-15.571141081745973
USDT,Tezos,42266016.07178929,0.0,0.0,0.0,0.0,0.0,0.0
USDT,PulseChain,4489474.861021133,-48981.86308743898,-1.079262534932727,-127517.80594833754,-2.7619235105270037,138501.84376002103,3.1832383977229615
USDT,Kusama,239681.43868906095,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25566.995201312882,-4190.724476210686,-14.082814549046244,-4190.724476210686,-14.082814549046244,-33329.65877271736,-56.59007180172521
