coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2017709.1380141885,0.0,0.0,-262.8293273402378,-0.013024429060156297,-19293.215565292398,-0.9471376177543332
USDT,Movement,281961.96793823346,0.0,0.0,-3771.233826587384,-1.3198444574499897,-545645.093270692,-65.93045405794894
USDT,Shiden,9856.03714055171,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Starknet,3579884.0381157757,-40062.068146580365,-1.1067034417245787,-25755.052278733812,-0.7142992305398995,-62198.98480310477,-1.7077860227704678
USDT,Tron,92496492298.31474,0.0,0.0,-188698391.2709961,-0.20359065980990482,2094436394.055725,2.316801728794591
USDT,CORE,2047721.3366883795,6.074713774723932,0.00029665812857526425,-8668.400494332425,-0.4215349035056107,-79137.32461380004,-3.7208548952353904
USDT,ApeChain,36997.06200707185,0.0,0.0,-40.13170802505192,-0.10835515329200994,-292.21237333051977,-0.7836365233325484
USDT,Peaq,827820.3904280369,18706.298606320284,2.3119481906690242,74406.10632712825,9.875855541539302,153083.06915851892,22.687802250288037
USDT,Monad,53858203.73950896,-785741.862411879,-1.4379303210203376,5211111.278697327,10.712071400557418,-3318169.036578089,-5.803391987758013
USDT,Aptos,551822242.3435829,-180.10441541671753,-3.2638111118743074e-05,-19991961.450074434,-3.4962337971738555,-424874530.07789207,-43.50117068827023
USDT,Tezos,27269510.033578046,0.0,0.0,0.0,0.0,-14995400.890092805,-35.479551624216235
USDT,PulseChain,4349720.721484181,7356.759773720987,0.16941831312599498,-57116.047484241426,-1.296078127659162,-20820.416735718027,-0.47638075188552254
USDT,Kusama,239675.17163302845,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25558.8514924636,0.0,0.0,-7.475197376785218,-0.02923844894681617,-4198.090096870754,-14.107935401450856
USDT,Hedera,85017.78629116237,-99.60519910191942,-0.11702097228074976,-186.36557286095922,-0.2187282764792714,-10369.001622482989,-10.870479915803594
USDT,Algorand,841091.1976475243,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Polygon,738901747.6896138,-412888.6339048147,-0.055847485443820934,1974155.6842159033,0.2678900485790798,-69665061.52166963,-8.615869551908075
USDT,MANTRA,48198.38918906264,0.0,0.0,0.0,0.0,114.77890806685173,0.2387069261149388
USDT,Unichain,6873493.124315796,-15386.918685867451,-0.22335878386355196,-68840.32062451914,-0.9916020480792532,1131585.5505876364,19.707484595627335
USDT,Metis,1700008.857160973,0.0,0.0,-4182.458575927885,-0.2454218923254734,-14497.671213306487,-0.845588568685906
USDT,Wanchain,233204.23775983197,27991.377673003008,13.64016741502428,25824.431908371975,12.452722579395822,163369.94460074865,233.93942604758672
USDT,Kava,50111485.84988336,-1878.9916186258197,-0.0037494820484888095,-1030.8638097569346,-0.002057098460343848,-9956853.970031925,-16.57587674286079
USDT,Ink,58863081.94091816,121508.35757416487,0.20685240479941486,-885807.4402749687,-1.4825504698900565,-2152096.072359577,-3.527148723373799
USDT,Kaia,193826580.97516948,-17011.25288590789,-0.008775762299067532,341505.16369760036,0.1765020698704206,-34587359.79809594,-15.142403165500745
USDT,Reinetwork,2140.3499170857704,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Morph,7229261.551582485,0.0,0.0,2719.000151500106,0.037625187039986296,85074.11724725086,1.190815862954287
USDT,Osmosis,601433.6292040955,1646.966571477009,0.27459206315926526,-8171.531745350221,-1.3404630191488625,-59818.747457768186,-9.046280901060102
USDT,IoTeX,1143273.811724875,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Ethereum,73670661194.73997,-193825075.19421387,-0.2624063132124002,170848561.80796814,0.23244761542619016,-600224183.0869446,-0.8081554165316812
USDT,Cardano,107743.53851246113,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Linea,7202758.734513558,-15812.604383726604,-0.21905448656468013,-135040.45146917645,-1.840339971788023,-153566.72513849754,-2.08754664242059
USDT,XDC,40169.014056485124,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Waves,247276.07892674225,5986.557361166866,2.4810681053714534,14452.262506782456,6.207381499457061,38207.3674884942,18.27502892501415
USDT,EthereumClassic,10679.022007320791,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Soneium,657210.4772407814,-804.1651209115516,-0.1222108246748594,-4576.426531966776,-0.6915257019861306,-17489.062660724274,-2.592126068928011
