coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2017061.6328076674,-228.8360282520298,-0.011343732188656003,-23376.542980845552,-1.1456628903648036,-19292.184821943054,-0.9473886441011442
USDT,Movement,281871.4832202723,-3770.023595889739,-1.3198444574499864,-133094.8654748092,-32.0736526933676,-660413.3837390216,-70.0863833110408
USDT,Shiden,9852.874229087447,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Starknet,3604399.5839999393,0.0,0.0,-297.8682267763652,-0.008263335015602051,-91105.47964332346,-2.4653052309311656
USDT,Tron,92582492898.42055,10.993087768554688,1.1873829949601118e-08,352729034.2050476,0.38244599078053587,2011112122.6605835,2.220471969660892
USDT,CORE,2055724.349600595,75.82924117846414,0.0036888232802174716,38098.926668402506,1.8883052441435715,-81383.67097159196,-3.8081215450121415
USDT,ApeChain,37025.30806948345,0.0,0.0,0.0,0.0,-251.99976982842782,-0.676013865901212
USDT,Peaq,796711.6388483898,42731.89695303887,5.667512610566912,104759.11201971618,15.139638625187704,119033.77042377577,17.56494877138182
USDT,Monad,52300289.675971985,3951425.0879421085,8.172736054116966,-2514445.6841842756,-4.587171073003074,-37735357.066607565,-41.9115743950799
USDT,Aptos,551643945.5286369,81.56368327140808,1.4785568842398995e-05,-79957136.19392669,-12.659436234000715,-424739066.2203914,-43.501275740095245
USDT,Tezos,27260758.945825428,0.0,0.0,0.0,0.0,-14990588.699887946,-35.479551624216235
USDT,PulseChain,4381349.143436665,-19414.42939100787,-0.44116047294341004,-73808.6376702562,-1.6567008688953284,-73707.81947682984,-1.65447535442121
USDT,Kusama,239598.25721628603,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25558.12217248384,0.0,0.0,0.0,0.0,-27279.890633161056,-51.62928956754149
USDT,Hedera,85176.80890813848,0.0,0.0,-2308.7559466269304,-2.639013590938906,-9127.404641885994,-9.678681681645417
USDT,Algorand,840821.2821679463,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Polygon,741241657.2892852,3715326.7551800013,0.5037551340695076,-35548114.03359139,-4.576285031798602,-90802063.56104207,-10.91313608715714
USDT,MANTRA,48182.9217922224,0.0,0.0,29.9779174507712,0.06225562766989472,114.74207424419728,0.2387069261149535
USDT,Unichain,6927007.663549116,-7812.468717300333,-0.11265567914228061,-150894.6682130769,-2.131912269203473,1181338.867721483,20.560511051025827
USDT,Wanchain,204347.50800949967,-4770.252065067878,-2.2811319628552327,47156.30843904338,29.999331112621842,72422.94434855017,54.897240012617765
USDT,Metis,1699463.3054927937,0.0,0.0,-4181.116378654493,-0.24542189232548595,-14492.96878150478,-0.8455856779450927
USDT,Kava,50096435.05213314,-1.4901161193847656e-08,-2.974495326531853e-14,23648.100410997868,0.04722744997956328,-9951560.301670283,-16.572676977866763
USDT,Ink,59599484.767532036,-40522.34169448912,-0.06794489749183845,-2988549.296778269,-4.774953138338684,-2782604.753863208,-4.460582797421134
USDT,Kaia,193422984.3079882,0.0,0.0,4996889.346657127,2.6519094118479676,-34960204.467870265,-15.307696094120645
USDT,Reinetwork,2139.66305509512,0.0,0.0,0.0,0.0,0.0,0.0
