coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2017880.8280294356,-22.634935070760548,-0.0011217055466819763,-251.56646911497228,-0.01246531049205419,-19317.70862405654,-0.9482486992058102
USDT,Movement,282988.9119489635,999.7883397867554,0.3545485467632481,-2771.808693177649,-0.9699754000301504,-542685.2729579532,-65.72632194127922
USDT,Shiden,9856.986372475967,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Starknet,3580196.8224263303,-15198.191136599984,-0.4227126944123735,-25707.074688169174,-0.7129162457363429,-62236.968395191245,-1.708664370290563
USDT,Tron,92505400607.21407,-1.52587890625e-05,-1.649502511457697e-14,-115732018.95031738,-0.12495206619577057,1042946723.9331055,1.1403003961210718
USDT,CORE,2047918.5521043777,-0.09997883392497897,-4.881972915441595e-06,-8587.90283083613,-0.4175966873445421,-71711.80455778586,-3.3832221893024914
USDT,ApeChain,37000.62518280465,0.0,0.0,-40.13557309758471,-0.10835515329201044,-292.2405162148716,-0.7836365233325445
USDT,Peaq,852398.9967290225,35911.46307089424,4.398286757667845,98104.57784311788,13.006138635894809,174704.65739953413,25.779270573867734
USDT,Monad,50986705.76088697,-2526940.838754289,-4.722049419766563,2617662.54688102,5.411855130768926,-6842050.157731831,-11.8315707281694
USDT,Aptos,551867829.4662899,-7430.090231537819,-0.0013463350825888673,-6265.659163475037,-0.001135342140321102,-424922886.52396405,-43.50193747420955
USDT,Tezos,27272136.351753756,0.0,0.0,0.0,0.0,-14996845.0925688,-35.47955162421623
USDT,PulseChain,4350552.348972073,-6146.703437009826,-0.14108625275851774,-52047.903225464746,-1.1822082461264858,-161231.2245849343,-3.573558482057741
USDT,Kusama,239698.25467554558,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25561.313057638123,0.0,0.0,-7.475917310755904,-0.02923844894680176,-4198.49441364473,-14.107935401450856
USDT,Hedera,84853.0542282259,-172.92009994630644,-0.20337326483186408,-359.30362161863013,-0.4216567064741604,-9064.044211314234,-9.651111844292426
USDT,Algorand,841172.2028836686,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Polygon,734119083.0709189,-7614720.753932714,-1.0266109909871126,-3715057.545143008,-0.5035084906807218,-73196856.12133992,-9.066692798679949
USDT,MANTRA,48203.03116119237,0.0,0.0,0.0,0.0,48203.03116119237,
USDT,Unichain,6842311.163462614,-36959.44615161233,-0.5372582101939573,-95403.24859408755,-1.3751394613230417,1192088.356026492,21.098076954728466
USDT,Metis,1700172.5844943547,0.0,0.0,0.0,0.0,-14499.067479589721,-0.8455885686859215
USDT,Wanchain,251636.41193769104,36405.904465167696,16.91484394693226,42431.375582667795,20.282196032155404,181794.500209201,260.29427847840986
USDT,Kava,50119361.41446354,5277.416378453374,0.010530804830544303,2018.3796039000154,0.004027307677695744,-9956680.72704836,-16.57346318453359
USDT,Ink,61948138.18031146,3014807.7016459927,5.115624175927724,2283240.033685766,3.8267726998791387,1304182.030099675,2.150555657795951
USDT,Kaia,193845248.35393512,-17012.991213321686,-0.00877581386664633,341538.05395549536,0.1765020698704046,-34588783.309324324,-15.14169454414417
USDT,Reinetwork,2140.556053532032,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Morph,7271948.909823755,41991.11027104594,0.5807932969352017,44710.37228861917,0.6186370085394709,62087.17889438104,0.8611424353401269
USDT,IoTeX,1143383.9200762112,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Osmosis,599838.7498648255,-4066.9176990961423,-0.673435921789171,-9729.377802851028,-1.5961099934928482,-59560.15366131533,-9.032492068581996
USDT,Ethereum,73795901008.88043,81153467.65811157,0.11009122375780969,295950289.65470886,0.40265372528650656,247283654.57174683,0.33621795142728167
USDT,Cardano,107753.9152597207,0.0,0.0,0.0,0.0,0.0,0.0
USDT,XDC,40172.88272195022,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Linea,7210546.928967508,-2401.6463763993233,-0.033296319130970864,-133532.1405501496,-1.8182285251310577,-148264.61152204778,-2.0147901696662323
USDT,Waves,243856.95075869677,-3442.943251620658,-1.392213799928688,13252.416664828721,5.7468153073843276,27364.36718502312,12.639863561751469
USDT,EthereumClassic,10680.050500665999,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Soneium,654497.4693753691,-2776.3036055820994,-0.42239683366501235,-6776.540208401158,-1.0247703841659461,-15026.196519724326,-2.2443114836927593
USDT,Vana,329.8218960480003,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Somnia,23219.212247143445,-37.93810831191877,-0.16312449174591045,-111.44900468593187,-0.47769329588630094,-324.73752043585773,-1.3792822514556613
USDT,Mode,246170.9217714109,0.0,0.0,-954.8872615706059,-0.38639722225175044,-24871.55926997942,-9.176258708383553
USDT,KCC,8727156.474926075,-275.03397048823535,-0.0031513735766115314,-558.6631158981472,-0.006401023716540329,-9660.846958510578,-0.1105762728300547
USDT,Vaulta,1715917.24280111,0.0,0.0,0.0,0.0,0.0,0.0
USDT,EDU Chain,914840.0131242273,0.0,0.0,0.0,0.0,-274287.97641871753,-23.066312359205615
USDT,Berachain,44723752.24554829,38913.88323546946,0.08708520532165429,1082439.1012184843,2.4803082749564846,3314368.27677764,8.003906262593057
USDT,Bittorrent,332202.9965142994,0.0,0.0,0.0,0.0,-5.820766091346741e-11,-1.7521714591446165e-14
USDT,Theta,408.89332422949985,0.0,0.0,0.0,0.0,0.0,0.0
USDT,MultiversX,498917.59163103445,0.0,0.0,32446.51875571441,6.955740804186335,-51148.187572200026,-9.298558373561747
USDT,Katana,3259424.0584186255,67823.7431729096,2.12507007374725,267175.2841184023,8.928912810094968,-186285.53261708375,-5.4063039178264045
USDT,OP Mainnet,307293983.74296594,-311417.1048337221,-0.10123915379099876,61091839.408275455,24.81369103155592,106875759.43223712,53.32636779903645
