coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2041145.319904822,0.0,0.0,4167.757180529414,0.20460496260721575,-612543.92439313,-23.082730041180156
USDT,ThunderCore,272161.0379016208,0.0,0.0,0.0,0.0,-29504.714820902096,-9.78059808069795
USDT,Movement,420964.15697397536,0.0,0.0,-415258.4274844314,-49.658839070147856,-634025.825203423,-60.09780527914155
USDT,Shiden,9855.917189983635,0.0,0.0,0.0,0.0,9855.917189983635,
USDT,Starknet,3591418.9780145264,-50153.9402435706,-1.3772603588990093,-50649.16049745679,-1.3906703161833265,-124957.16741404962,-3.362339077753375
USDT,Tron,91905035188.22476,0.0,0.0,452502192.59672546,0.4947945975628228,2074548780.407486,2.3094039266239057
USDT,CORE,2080295.6036441734,-2170.3259595159907,-0.10421903804827298,-34876.16403908678,-1.6488572971681876,-128138.08619138016,-5.802215696180658
USDT,ApeChain,37036.74296269381,-45.23550217302545,-0.12198783356687302,-191.72745409252093,-0.5150022333608177,-474.5146800022703,-1.2649927243766097
USDT,Peaq,805703.4890855573,-3640.8618602935458,-0.44985324924287234,131614.64935164002,19.52482248535552,146989.9191847609,22.314694261862233
USDT,Monad,56178830.84780842,331579.27709481865,0.5937253271541466,-2692172.509807721,-4.573002592556348,-37446198.75992523,-39.99592728228316
USDT,Aptos,731763142.1849582,-62.778146862983704,-8.579024804362625e-06,-244920816.51832855,-25.076772720164502,-134958439.10160816,-15.571140954085289
USDT,Tezos,42264396.548572354,0.0,0.0,0.0,0.0,0.0,0.0
USDT,PulseChain,4488803.28702996,-49479.53528428916,-1.0902699814344667,-128012.46885321662,-2.7727437182237824,137996.98767776415,3.171756639644263
USDT,Kusama,239672.2547230594,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25566.01554091041,-4190.563898606841,-14.08281454904625,-4190.563898606841,-14.08281454904625,-33328.38166734497,-56.590071801725216
USDT,Hedera,90944.56784461731,-1428.1655071701825,-1.5460899069980225,-2162.5995385875285,-2.322699314529495,2616.6195171830914,2.9623913684524954
USDT,Algorand,841080.961346106,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Polygon,762035137.34352,-1737603.1385051012,-0.22750263873105517,-43811731.245052814,-5.4367315867080706,-86590581.90384269,-10.203624511950801
USDT,MANTRA,48167.81542614236,0.0,0.0,84.79033534889459,0.17634151592747754,84.91513738611684,0.1766015296002714
USDT,Unichain,5621360.637809137,-5061.4103505034,-0.089957886329536,-57260.47267603222,-1.0083517030270752,-272290.6915723141,-4.620067872269117
USDT,Wanchain,99324.21650146545,0.0,0.0,-50784.41513566804,-33.83177541610813,-118615.42088705479,-54.42581363737863
USDT,Metis,1705114.212297388,0.0,0.0,-1922.3640362215228,-0.11261410932098455,-2545.4156333263963,-0.14905872292658504
USDT,Kava,60084895.98342155,-1510.8553171232343,-0.002514471070267363,23897.914229415357,0.039789405766924184,-48743.63238521665,-0.08105884276527954
USDT,Ink,61473711.946355425,-286906.1240314096,-0.4645454223020094,564584.1790400147,0.9269286882531548,43598.587293326855,0.07097266293241382
USDT,Kaia,188418312.37141186,0.0,0.0,-39988515.40144664,-17.507583197650128,9949200.451860726,5.5747464336268715
USDT,Reinetwork,2140.3238684635126,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Morph,7227780.653119972,-1.1718637580052018,-1.621332500594454e-05,8706.141111938283,0.12059913078133074,135838.7666551359,1.9153959356941135
USDT,Osmosis,639655.7671638362,737.415546708391,0.11541624134632586,-28498.70217947231,-4.265286469980825,-52296.255335426424,-7.557786325493709
USDT,IoTeX,1143259.8977814487,0.0,0.0,0.0,0.0,0.0,0.0
