coin,network,current,change_1d,pct_1d,change_7d,pct_7d,change_30d,pct_30d
USDT,Manta,2017783.796954085,0.0,0.0,-22.633846655488014,-0.0011217055466765495,-19316.779719824437,-0.9482486992058118
USDT,Movement,282975.30424822256,0.0,0.0,999.7402643323876,0.35454854676325953,-554797.0905465169,-66.22288989152553
USDT,Shiden,9856.51239305451,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Starknet,3560217.7874461683,-19850.34285244299,-0.5544682986462408,-80506.79902419867,-2.21128506460987,-81979.98948168056,-2.2508384910066503
USDT,Tron,92423074293.52666,40089571.60310364,0.04339497335334514,-198050810.77593994,-0.21382898399572534,965018440.1646271,1.055148648372622
USDT,CORE,2046970.9462338286,-337.981387371663,-0.01650856804323951,-3255.5458869307768,-0.15878957273463148,-67326.81672408758,-3.1843583199888044
USDT,ApeChain,36998.84598435038,0.0,0.0,0.0,0.0,-231.87267574896396,-0.6227993551933904
USDT,Peaq,772722.5702659123,-152772.62983288022,-16.50712286963481,-14939.983749194653,-1.8967492707426727,97243.38265808823,14.396207084110294
USDT,Monad,50668761.09893222,4935996.976086356,10.793130637867069,-420818.2650731057,-0.8236870812242176,-24869979.85387963,-32.9234768016793
USDT,Aptos,601523662.2591027,29992207.929971933,5.247691566718244,49675945.1459229,9.001748780585196,-375220545.8796184,-38.4154359711676
USDT,Tezos,27270824.953835424,0.0,0.0,0.0,0.0,-14996123.959791292,-35.479551624216235
USDT,PulseChain,4357207.896032237,5137.546179330908,0.11804832565504252,-16821.31505839806,-0.3845725359068596,-274328.1290965453,-5.923048587081159
USDT,Kusama,239686.72863342863,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Immutable zkEVM,25560.0839257395,0.0,0.0,-7.475557826543081,-0.029238448946791798,-4198.292526386496,-14.107935401450849
USDT,Hedera,84796.61583228875,0.0,0.0,-411.6445274560101,-0.4831040156412873,-7252.570660313213,-7.8790165743573475
USDT,Algorand,841131.7545864912,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Polygon,736629084.5310273,-1430800.958600998,-0.19385973777071025,-1313831.6205972433,-0.17803973611521076,-63726523.73916578,-7.9622761533336135
USDT,MANTRA,48200.71328796429,0.0,0.0,0.0,0.0,114.78444264048449,0.23870692611492914
USDT,Unichain,6836103.455343001,9048.9059317559,0.1325448019532269,-29910.67677302193,-0.4356337781641562,1196273.7060686005,21.21116698997002
USDT,Metis,1700090.8306207545,0.0,0.0,0.0,0.0,-7048.834384638816,-0.41290320464884445
USDT,Wanchain,237355.7058924742,-14268.605949260469,-5.670599094667395,32932.74276976456,16.11009950481733,87238.00913062497,58.11307461572749
USDT,Kava,50118207.296996966,97.63738849759102,0.00019481458730331885,3274.186262100935,0.006533354548964943,-9957067.93139913,-16.57431929116268
USDT,Ink,58859083.520746,-2344467.310403973,-3.830606686321114,-67560.6494756043,-0.1146521245643,-2543715.7286857218,-4.142670627038658
USDT,Kaia,193835927.1826161,0.0,0.0,355676.8218340874,0.18383107380254982,-34583387.85249227,-15.14030801080756
USDT,Reinetwork,2140.453123540906,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Morph,7244422.928714533,-27176.30584819615,-0.3737321732339718,17751.328637944534,0.245636298704322,25048.144994085655,0.34695726076680133
USDT,IoTeX,1143328.9397375498,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Osmosis,598349.1469451739,-232.9677872355096,-0.03891993788348583,-6642.997019463801,-1.0980302943986806,-58810.21156291652,-8.949155300234912
USDT,Ethereum,73716963120.56906,-17339965.175064087,-0.02351682249562974,93222826.03552246,0.12662060588416496,256497425.4144287,0.34916389786969043
USDT,Linea,7220197.607903135,9997.402643323876,0.13865638066514174,-16528.72969399672,-0.22840064585729364,-79735.87699516863,-1.092282240107006
USDT,Cardano,107748.73384458177,0.0,0.0,0.0,0.0,0.0,0.0
USDT,XDC,40170.950983486626,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Waves,241712.9241044673,-2796.9087593003933,-1.1438839602245088,10817.284542425827,4.684923701003557,22754.872748433438,10.39234346830808
USDT,EthereumClassic,10679.536943685584,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Soneium,651926.910335596,-913.3015123922378,-0.1398966386900348,-6152.618800268741,-0.9349354489643293,-12917.42788957362,-1.9429251550907762
USDT,Vana,329.80603635361047,0.0,0.0,0.0,0.0,0.0,0.0
USDT,Somnia,23215.496790857298,0.0,0.0,-20.548212509711448,-0.08843248714113747,-327.3208510125878,-1.3903214814460516
USDT,Mode,246159.08448700455,0.0,0.0,0.0,0.0,-24870.363305327715,-9.176258708383541
USDT,KCC,8726736.824089538,0.0,0.0,-284.570860395208,-0.0032608016815437245,-2226.3138050008565,-0.025504905563593118
USDT,Vaulta,1715834.731835661,0.0,0.0,0.0,0.0,0.0,0.0
USDT,EDU Chain,914796.0224638204,0.0,0.0,0.0,0.0,-274291.77662803186,-23.06741157696833
